row,column,area difference,gw path length
5,8,617.5,430.62802267074585
5,9,617.5,427.5995432138443
5,10,624.5,420.8105517625809
5,11,612.5,414.3280750513077
5,12,579.5,411.9439172744751
5,13,579.5,404.2510474920273
5,14,579.5,399.44549083709717
5,15,601.5,394.3590861558914
5,16,594.5,388.96288043260574
5,17,730.0,382.04962223768234
5,18,728.0,374.86928218603134
5,19,710.5,367.0375715494156
5,20,709.5,360.7391974925995
5,21,699.0,354.55776566267014
5,22,659.5,347.57200813293457
5,23,655.5,338.5129856467247
5,24,653.5,330.0255153775215
5,25,653.0,323.16155445575714
5,26,648.5,317.40200328826904
5,27,648.0,313.3664694428444
5,28,647.5,312.40200328826904
5,29,628.5,309.1047264933586
5,30,628.0,308.14026033878326
5,31,557.0,306.62773060798645
5,32,621.5,305.82498121261597
5,33,617.0,304.8605150580406
5,34,493.5,302.70803624391556
5,35,489.5,300.49326235055923
5,36,487.5,298.20146638154984
5,37,475.0,296.9239101409912
5,38,472.5,294.0632355213165
5,39,471.0,291.4506796002388
5,40,469.0,290.87256026268005
5,41,250.0,292.65135020017624
5,42,275.0,289.03051167726517
5,43,272.5,284.6731233596802
5,44,269.0,281.9102831482887
5,45,262.0,279.9883997440338
5,46,,
5,47,256.5,272.0518003106117
5,48,253.5,271.02393358945847
5,49,242.5,269.28896284103394
5,50,242.0,266.9102831482887
5,51,236.0,266.61410361528397
5,52,225.0,267.3725575208664
5,53,224.5,267.0752834677696
5,54,223.5,267.0752834677696
5,55,222.5,267.0162664651871
5,56,221.5,267.0162664651871
5,57,118.0,267.41575849056244
5,58,116.0,266.88789451122284
5,59,114.5,268.4512923359871
5,60,112.0,270.9300009608269
5,61,234.5,270.70865446329117
5,62,177.0,270.6693580150604
5,63,224.5,271.95896220207214
5,64,46.0,274.09828758239746
5,65,3.5,272.7119435071945
5,66,2.0,271.1283460855484
5,67,0.5,269.1305351257324
5,68,1.0,266.50921481847763
5,69,0.0,263.88789451122284
5,70,0.0,263.88789451122284
5,71,0.0,263.88789451122284
5,72,1.0,263.9469115138054
5,73,3.0,264.4469115138054
5,74,4.5,264.4523868560791
5,75,5.0,264.51687920093536
5,76,6.0,266.5026394724846
5,77,7.0,269.61738443374634
5,78,12.5,271.35892778635025
5,79,13.0,273.90918040275574
5,80,16.5,277.66653978824615
6,1,1181.0,476.69081050157547
6,2,1179.0,471.1875214576721
6,3,1177.0,465.2432494163513
6,4,617.5,458.4815092086792
6,5,617.5,450.4815092086792
6,6,617.5,442.4815092086792
6,7,617.5,434.4815092086792
6,8,617.5,426.4815092086792
6,9,617.5,419.31431436538696
6,10,619.0,416.2252443432808
6,11,619.0,409.6504085659981
6,12,612.5,404.42858028411865
6,13,579.5,397.8017818927765
6,14,579.5,390.1089121103287
6,15,579.5,384.777680516243
6,16,595.0,380.62568897008896
6,17,592.5,373.55462127923965
6,18,593.0,368.5611883997917
6,19,582.0,362.02784633636475
6,20,588.0,355.46602207422256
6,21,581.5,350.048522233963
6,22,584.5,344.1545028090477
6,23,551.0,336.6064419746399
6,24,654.0,327.3861899971962
6,25,652.0,320.4287754893303
6,26,649.0,315.92548644542694
6,27,647.0,311.9566394686699
6,28,629.5,311.1757941842079
6,29,628.0,308.14026033878326
6,30,556.5,307.1200607419014
6,31,556.0,304.15559458732605
6,32,553.5,303.1911284327507
6,33,432.5,302.5162637233734
6,34,490.0,301.02989345788956
6,35,436.5,298.4419124722481
6,36,437.0,296.32935655117035
6,37,428.0,294.2310403585434
6,38,437.0,291.8681766986847
6,39,436.5,289.90371054410934
6,40,435.0,289.1463511586189
6,41,250.0,287.68298226594925
6,42,250.0,282.7518554329872
6,43,252.5,280.75671803951263
6,44,252.5,277.04851400852203
6,45,251.0,274.5162664651871
6,46,250.0,271.2310403585434
6,47,251.5,269.4026132822037
6,48,250.5,268.4026132822037
6,49,242.0,266.9102831482887
6,50,240.0,267.09500128030777
6,51,236.0,266.61410361528397
6,52,222.5,267.0162664651871
6,53,222.5,267.0162664651871
6,54,221.5,267.0162664651871
6,55,221.0,267.3725575208664
6,56,133.5,268.64634841680527
6,57,118.0,267.41575849056244
6,58,115.5,267.03707879781723
6,59,112.5,270.94472247362137
6,60,48.5,270.95458137989044
6,61,42.0,269.6770251393318
6,62,42.0,269.6770251393318
6,63,1.0,267.9578649401665
6,64,1.5,268.6147190928459
6,65,2.0,268.3021080493927
6,66,1.0,266.3021080493927
6,67,0.0,263.88789451122284
6,68,0.0,263.88789451122284
6,69,1.0,266.09500128030777
6,70,0.0,268.88789451122284
6,71,4.5,267.42671740055084
6,72,6.5,266.6048629283905
6,73,7.0,266.8464062809944
6,74,7.5,268.05898839235306
6,75,6.5,269.95567589998245
6,76,7.0,271.88789451122284
6,77,14.0,273.90103697776794
6,78,15.0,275.67969048023224
6,79,14.0,277.794435441494
6,80,18.5,281.5517948269844
7,1,1176.0,472.9235894680023
7,2,1172.0,466.3612834215164
7,3,1171.0,461.4170113801956
7,4,1167.0,456.91372233629227
7,5,631.5,450.45364248752594
7,6,617.5,442.8290331363678
7,7,617.5,433.8290331363678
7,8,617.5,424.8290331363678
7,9,617.5,416.8290331363678
7,10,617.5,410.8290331363678
7,11,617.5,405.065101146698
7,12,619.0,398.3367002606392
7,13,610.5,391.8487482070923
7,14,579.5,383.6596465110779
7,15,579.5,375.96677672863007
7,16,581.0,372.1684054136276
7,17,592.0,366.0726263523102
7,18,592.0,360.30321353673935
7,19,579.5,353.8720867037773
7,20,580.5,346.51031482219696
7,21,579.0,341.006415784359
7,22,580.0,335.6490247249603
7,23,579.0,331.0277016758919
7,24,551.0,323.6490247249603
7,25,551.0,315.363795876503
7,26,554.5,312.2304276227951
7,27,554.0,309.5889104604721
7,28,550.0,309.4096676707268
7,29,556.5,305.2380947470665
7,30,555.5,303.7102307677269
7,31,553.5,303.1911284327507
7,32,458.5,302.2025554180145
7,33,457.5,300.8315428495407
7,34,432.5,296.85940957069397
7,35,435.5,294.7337084412575
7,36,435.0,292.76924228668213
7,37,429.0,290.0342715382576
7,38,428.0,287.1599726676941
7,39,429.0,287.5752834677696
7,40,296.0,287.5173609852791
7,41,274.5,284.46382480859756
7,42,250.0,279.7900601029396
7,43,250.0,274.26657420396805
7,44,251.5,271.7812929749489
7,45,250.0,269.367079436779
7,46,249.5,267.19550651311874
7,47,249.5,267.19550651311874
7,48,249.5,267.19550651311874
7,49,241.0,267.0583729147911
7,50,236.0,266.61410361528397
7,51,218.5,267.5698081254959
7,52,217.0,267.27253407239914
7,53,216.5,267.5698081254959
7,54,136.5,268.4982586503029
7,55,135.0,267.5884259343147
7,56,128.0,269.14196759462357
7,57,116.0,266.88789451122284
7,58,112.5,268.3032025694847
7,59,37.0,269.1770251393318
7,60,39.5,268.72618049383163
7,61,39.5,268.72618049383163
7,62,1.5,266.0561811327934
7,63,0.5,263.9223310947418
7,64,0.0,263.88789451122284
7,65,0.0,263.88789451122284
7,66,0.0,263.88789451122284
7,67,1.0,266.3021080493927
7,68,18.5,268.68845760822296
7,69,1.5,271.33764189481735
7,70,11.0,272.98683166503906
7,71,10.0,272.6726443171501
7,72,9.5,271.3103933930397
7,73,9.5,271.9027524590492
7,74,10.0,273.23166131973267
7,75,11.0,275.39447259902954
7,76,11.0,278.3911835551262
7,77,16.0,279.34530901908875
7,78,18.0,280.62396252155304
7,79,17.0,283.79772448539734
7,80,19.0,287.0015422105789
8,1,1173.0,469.42687851190567
8,2,1168.0,462.86457246541977
8,3,1167.0,457.92030042409897
8,4,1164.0,453.4170113801956
8,5,631.5,450.0126594901085
8,6,631.5,442.0126594901085
8,7,629.5,434.0126594901085
8,8,626.5,425.83560848236084
8,9,624.5,417.1241154074669
8,10,624.0,409.83669751882553
8,11,617.5,403.1765570640564
8,12,617.5,395.1765570640564
8,13,617.5,387.1765570640564
8,14,609.0,379.422481238842
8,15,579.5,372.345938205719
8,16,579.5,364.6530684232712
8,17,578.0,359.73666310310364
8,18,590.5,353.3212186098099
8,19,589.5,347.0818615555763
8,20,579.5,338.31573778390884
8,21,580.0,333.3179240822792
8,22,577.0,328.3227866888046
8,23,576.0,323.3785146474838
8,24,566.0,318.4686846733093
8,25,551.0,311.1167744398117
8,26,551.0,306.8785146474838
8,27,553.0,306.3506506681442
8,28,547.5,304.46320658922195
8,29,541.0,302.2916336655617
8,30,540.5,301.1200607419014
8,31,451.5,301.2025554180145
8,32,451.0,299.2380892634392
8,33,431.5,297.9304772615433
8,34,435.0,295.03098249435425
8,35,432.5,291.2025554180145
8,36,429.5,289.6746914386749
8,37,428.0,286.50311851501465
8,38,427.5,284.33154559135437
8,39,295.5,284.12553334236145
8,40,295.0,283.1610671877861
8,41,272.5,280.87365478277206
8,42,255.5,278.14087307453156
8,43,250.0,272.6097200512886
8,44,250.0,268.6097200512886
8,45,249.5,267.19550651311874
8,46,248.0,267.2310403585434
8,47,244.0,267.88022738695145
8,48,238.0,266.9102831482887
8,49,236.0,266.61410361528397
8,50,234.5,267.221184194088
8,51,215.5,267.62882512807846
8,52,215.0,268.0741889476776
8,53,139.0,268.4037078022957
8,54,135.0,267.5884259343147
8,55,126.5,268.2321348786354
8,56,116.5,267.0960958003998
8,57,115.0,266.9469115138054
8,58,35.5,267.1671634912491
8,59,35.5,267.1671634912491
8,60,35.5,267.1671634912491
8,61,1.0,265.1108173131943
8,62,0.0,263.88789451122284
8,63,1.5,264.764385163784
8,64,9.0,264.5425568819046
8,65,10.0,266.74966365098953
8,66,15.0,266.95677042007446
8,67,18.0,268.154021024704
8,68,19.0,271.4458169937134
8,69,22.0,275.6529237627983
8,70,67.5,276.24480652809143
8,71,72.5,275.2748622894287
8,72,76.0,274.35688066482544
8,73,79.5,275.5710418224335
8,74,83.0,276.0780962109566
8,75,88.0,277.85674971342087
8,76,101.0,279.9879261851311
8,77,106.0,281.76657968759537
8,78,108.0,284.32230764627457
8,79,110.0,287.9370526075363
8,80,116.5,291.69441199302673
9,1,1174.5,465.46569865942
9,2,1169.0,459.80884450674057
9,3,1166.0,454.86457246541977
9,4,1163.0,450.92030042409897
9,5,1160.0,449.60064047574997
9,6,606.0,443.17546528577805
9,7,606.0,433.17546528577805
9,8,606.0,424.17546528577805
9,9,606.0,416.17546528577805
9,10,606.0,408.17546528577805
9,11,606.0,400.17546528577805
9,12,606.0,393.07495456933975
9,13,606.5,384.6252099275589
9,14,617.0,375.8093070983887
9,15,608.5,368.2623380422592
9,16,579.5,361.3393601179123
9,17,579.5,353.3393601179123
9,18,578.0,345.59452772140503
9,19,588.5,339.9015215039253
9,20,579.5,332.75343173742294
9,21,579.0,325.88947081565857
9,22,573.0,321.2725313305855
9,23,575.0,316.8752256035805
9,24,565.5,313.11786621809006
9,25,551.5,307.58124059438705
9,26,550.5,304.0500875711441
9,27,546.5,303.51893454790115
9,28,541.5,301.99107056856155
9,29,540.0,299.8194976449013
9,30,539.5,298.647924721241
9,31,449.5,297.5533683896065
9,32,449.0,296.5889022350311
9,33,434.5,294.79272544384
9,34,431.5,290.85940957069397
9,35,430.0,289.03098249435425
9,36,428.0,286.50311851501465
9,37,427.5,284.33154559135437
9,38,296.0,284.88727629184723
9,39,294.5,282.71570336818695
9,40,275.5,282.13977855443954
9,41,271.5,278.95834398269653
9,42,270.0,273.78677105903625
9,43,254.5,270.51955276727676
9,44,252.5,269.19550651311874
9,45,249.5,267.19550651311874
9,46,245.0,268.1764069199562
9,47,237.0,266.76219338178635
9,48,236.0,266.61410361528397
9,49,235.0,267.4293854832649
9,50,214.0,269.1922229528427
9,51,212.5,270.8446935415268
9,52,137.5,270.76328790187836
9,53,135.0,267.5884259343147
9,54,124.5,267.9703946709633
9,55,122.5,267.3032025694847
9,56,116.0,266.88789451122284
9,57,35.5,267.1671634912491
9,58,34.0,268.7239914536476
9,59,33.0,269.7239914536476
9,60,1.0,265.7288513183594
9,61,0.0,263.88789451122284
9,62,2.5,265.7676714658737
9,63,9.0,264.5425568819046
9,64,10.5,266.37317299842834
9,65,14.5,266.2742440700531
9,66,19.0,268.56494826078415
9,67,19.5,271.32230764627457
9,68,45.5,276.1594963669777
9,69,67.5,276.24480652809143
9,70,72.0,276.6945511698723
9,71,76.0,274.35688066482544
9,72,78.5,275.1601145863533
9,73,84.0,276.0780962109566
9,74,89.0,277.47478371858597
9,75,93.0,280.53051167726517
9,76,105.5,282.33107203245163
9,77,110.0,285.3813246488571
9,78,111.0,288.37803560495377
9,79,114.0,291.9927805662155
9,80,121.5,295.75013995170593
10,1,1173.0,462.5635358095169
10,2,1168.0,457.87115055322647
10,3,1164.5,453.08044362068176
10,4,1130.5,449.0273782610893
10,5,1126.0,445.78473764657974
10,6,1124.0,441.9060606956482
10,7,606.0,435.06400936841965
10,8,606.0,426.06400936841965
10,9,606.0,418.93281918764114
10,10,606.0,409.93281918764114
10,11,606.0,398.93281918764114
10,12,606.0,387.93281918764114
10,13,606.0,378.93281918764114
10,14,606.0,370.93281918764114
10,15,605.0,363.82293409109116
10,16,600.0,356.33717107772827
10,17,600.5,348.67374432086945
10,18,575.0,339.48525536060333
10,19,578.0,331.4523923397064
10,20,577.0,328.71741884946823
10,21,578.0,321.0042157769203
10,22,573.5,316.7637669444084
10,23,572.5,311.49654591083527
10,24,571.5,309.20474994182587
10,25,564.5,305.49654591083527
10,26,549.5,303.5222235918045
10,27,546.0,302.3473616242409
10,28,540.5,300.5222235918045
10,29,539.5,298.647924721241
10,30,535.0,299.2916336655617
10,31,446.5,296.0255044102669
10,32,446.0,295.26814502477646
10,33,434.0,292.7102252840996
10,34,431.0,289.6878366470337
10,35,428.5,286.85940957069397
10,36,427.5,284.33154559135437
10,37,422.0,284.4851134419441
10,38,294.5,282.71570336818695
10,39,271.0,282.32121312618256
10,40,271.5,278.95834398269653
10,41,270.0,273.78677105903625
10,42,269.5,270.615198135376
10,43,255.0,270.3703684806824
10,44,251.5,267.9883997440338
10,45,249.5,267.19550651311874
10,46,236.0,266.61410361528397
10,47,211.0,266.763290643692
10,48,207.0,267.47039741277695
10,49,204.5,269.71522706747055
10,50,172.0,271.09390676021576
10,51,172.0,271.09390676021576
10,52,136.5,268.88898903131485
10,53,135.0,267.5884259343147
10,54,122.5,267.3032025694847
10,55,118.5,267.2053681612015
10,56,116.0,266.88789451122284
10,57,25.0,268.9944960474968
10,58,25.0,268.9944960474968
10,59,2.0,268.474775493145
10,60,0.0,263.88789451122284
10,61,2.5,266.08623963594437
10,62,8.0,264.6158136129379
10,63,10.0,264.9534841179848
10,64,14.5,266.2742440700531
10,65,15.0,268.8244966864586
10,66,20.5,271.763290643692
10,67,21.5,274.9370526075363
10,68,45.0,275.68407678604126
10,69,74.5,275.95033425092697
10,70,76.0,274.35688066482544
10,71,77.5,275.1601145863533
10,72,85.5,276.4087123274803
10,73,86.5,278.03927606344223
10,74,92.0,280.53051167726517
10,75,104.0,283.0436541438103
10,76,,
10,77,111.5,290.53817880153656
10,78,112.0,292.8813246488571
10,79,116.0,295.49606961011887
10,80,200.0,298.7343239188194
11,1,1073.5,460.61268293857574
11,2,1074.0,454.9558287858963
11,3,1072.0,449.45253974199295
11,4,1129.5,446.2077183127403
11,5,1125.0,441.96507769823074
11,6,1123.0,438.5864007472992
11,7,1013.0,435.54538881778717
11,8,979.0,425.96945852041245
11,9,979.5,419.4574078321457
11,10,595.5,408.1147410273552
11,11,595.5,397.7606390118599
11,12,595.5,387.1704689860344
11,13,595.5,376.64917212724686
11,14,595.5,367.0164138674736
11,15,595.5,356.85798066854477
11,16,601.5,349.95568412542343
11,17,598.0,341.2584335207939
11,18,598.5,333.1840795278549
11,19,575.0,325.3431199789047
11,20,577.0,320.73104310035706
11,21,572.5,316.1108173131943
11,22,574.0,313.0042157769203
11,23,571.0,308.5320797562599
11,24,570.5,306.56761360168457
11,25,561.5,305.23480570316315
11,26,548.5,302.70694172382355
11,27,542.5,301.1757887005806
11,28,539.5,298.647924721241
11,29,532.5,299.87961465120316
11,30,524.5,299.1823667883873
11,31,445.5,294.7337084412575
11,32,443.0,293.7369920015335
11,33,436.5,292.50530755519867
11,34,429.5,287.85940957069397
11,35,428.0,284.6878366470337
11,36,422.0,284.4851134419441
11,37,420.5,285.45396316051483
11,38,283.5,281.57528072595596
11,39,270.5,279.02941167354584
11,40,270.0,273.78677105903625
11,41,269.5,270.615198135376
11,42,268.5,271.43048000335693
11,43,252.5,270.0594674348831
11,44,251.0,267.8392154574394
11,45,236.0,266.61410361528397
11,46,211.5,266.797727227211
11,47,209.0,267.32230764627457
11,48,206.5,267.9458169937134
11,49,170.5,271.1184871792793
11,50,169.5,272.0594701766968
11,51,169.0,273.0348897576332
11,52,136.5,268.88898903131485
11,53,122.5,267.3032025694847
11,54,120.5,267.35345792770386
11,55,116.0,266.88789451122284
11,56,114.0,267.64415937662125
11,57,21.5,268.2529526948929
11,58,21.5,268.2529526948929
11,59,1.5,265.3032025694847
11,60,0.0,263.88789451122284
11,61,9.0,264.5425568819046
11,62,9.0,264.5425568819046
11,63,15.0,267.10486018657684
11,64,16.0,268.88351368904114
11,65,17.0,271.9982586503029
11,66,23.5,274.9370526075363
11,67,42.5,275.88132190704346
11,68,75.5,274.74322748184204
11,69,76.0,274.35688066482544
11,70,77.0,274.9317137002945
11,71,80.0,277.23932844400406
11,72,87.0,278.869892179966
11,73,,
11,74,,
11,75,,
11,76,,
